"Origin","Date","Price","Units"
"ivory_coast",2008-05-16,0.77,"£/kg"
"martinique",2008-05-16,0.77,"£/kg"
"panama",2008-05-16,0.77,"£/kg"
"brazil",2008-05-16,0.61,"£/kg"
"dollar_bananas",2008-05-09,0.73,"£/kg"
"acp_bananas",2008-05-09,0.71,"£/kg"
"eu_bananas",2008-05-09,0.69,"£/kg"
"cameroon",2008-05-09,0.73,"£/kg"
"colombia",2008-05-09,0.84,"£/kg"
"costa_rica",2008-05-09,0.79,"£/kg"
"dominican_republic",2008-05-09,0.79,"£/kg"
"ecuador",2008-05-09,0.75,"£/kg"
"ivory_coast",2008-05-09,0.75,"£/kg"
"martinique",2008-05-09,0.73,"£/kg"
"dollar_bananas",2008-05-02,0.73,"£/kg"
"acp_bananas",2008-05-02,0.71,"£/kg"
"cameroon",2008-05-02,0.77,"£/kg"
"colombia",2008-05-02,0.84,"£/kg"
"costa_rica",2008-05-02,0.84,"£/kg"
"dominican_republic",2008-05-02,0.82,"£/kg"
"ecuador",2008-05-02,0.77,"£/kg"
"panama",2008-05-02,0.71,"£/kg"
"guatemala",2008-05-02,0.66,"£/kg"
"dollar_bananas",2008-04-25,0.74,"£/kg"
"acp_bananas",2008-04-25,0.72,"£/kg"
"cameroon",2008-04-25,0.77,"£/kg"
"colombia",2008-04-25,0.84,"£/kg"
"costa_rica",2008-04-25,0.84,"£/kg"
"dominican_republic",2008-04-25,0.79,"£/kg"
"ecuador",2008-04-25,0.77,"£/kg"
"panama",2008-04-25,0.66,"£/kg"
"guatemala",2008-04-25,0.66,"£/kg"
"dollar_bananas",2008-04-18,0.81,"£/kg"
"acp_bananas",2008-04-18,0.8,"£/kg"
"cameroon",2008-04-18,0.88,"£/kg"
"colombia",2008-04-18,0.88,"£/kg"
"costa_rica",2008-04-18,0.88,"£/kg"
"ecuador",2008-04-18,0.84,"£/kg"
"ivory_coast",2008-04-18,0.79,"£/kg"
"guatemala",2008-04-18,0.77,"£/kg"
"dollar_bananas",2008-04-11,0.81,"£/kg"
"acp_bananas",2008-04-11,0.76,"£/kg"
"cameroon",2008-04-11,0.88,"£/kg"
"colombia",2008-04-11,0.88,"£/kg"
"costa_rica",2008-04-11,0.99,"£/kg"
"dominican_republic",2008-04-11,0.75,"£/kg"
"ecuador",2008-04-11,0.79,"£/kg"
"ivory_coast",2008-04-11,0.77,"£/kg"
"dollar_bananas",2008-04-04,0.76,"£/kg"
"acp_bananas",2008-04-04,0.72,"£/kg"
"cameroon",2008-04-04,0.77,"£/kg"
"colombia",2008-04-04,0.88,"£/kg"
"costa_rica",2008-04-04,0.97,"£/kg"
"dominican_republic",2008-04-04,0.77,"£/kg"
"ecuador",2008-04-04,0.84,"£/kg"
"ivory_coast",2008-04-04,0.77,"£/kg"
"dollar_bananas",2008-03-28,0.82,"£/kg"
"acp_bananas",2008-03-28,0.74,"£/kg"
"colombia",2008-03-28,0.95,"£/kg"
"costa_rica",2008-03-28,0.95,"£/kg"
"dominican_republic",2008-03-28,0.75,"£/kg"
"ecuador",2008-03-28,0.82,"£/kg"
"ivory_coast",2008-03-28,0.82,"£/kg"
"windward_isles",2008-03-28,0.73,"£/kg"
"dollar_bananas",2008-03-21,0.88,"£/kg"
"acp_bananas",2008-03-21,0.83,"£/kg"
"cameroon",2008-03-21,0.93,"£/kg"
"colombia",2008-03-21,0.95,"£/kg"
"costa_rica",2008-03-21,0.97,"£/kg"
"dominican_republic",2008-03-21,0.79,"£/kg"
"ecuador",2008-03-21,0.88,"£/kg"
"ivory_coast",2008-03-21,0.88,"£/kg"
"dollar_bananas",2008-03-14,0.89,"£/kg"
"acp_bananas",2008-03-14,0.81,"£/kg"
"cameroon",2008-03-14,0.86,"£/kg"
"colombia",2008-03-14,0.99,"£/kg"
"costa_rica",2008-03-14,0.93,"£/kg"
"ecuador",2008-03-14,0.9,"£/kg"
"brazil",2008-03-14,0.89,"£/kg"
"dollar_bananas",2008-03-07,0.88,"£/kg"
"acp_bananas",2008-03-07,0.68,"£/kg"
"colombia",2008-03-07,0.93,"£/kg"
"costa_rica",2008-03-07,0.95,"£/kg"
"dominican_republic",2008-03-07,0.71,"£/kg"
"ecuador",2008-03-07,0.9,"£/kg"
"dollar_bananas",2008-02-29,0.88,"£/kg"
"acp_bananas",2008-02-29,0.84,"£/kg"
"cameroon",2008-02-29,0.84,"£/kg"
"colombia",2008-02-29,1.1,"£/kg"
"costa_rica",2008-02-29,0.95,"£/kg"
"ecuador",2008-02-29,0.99,"£/kg"
"ivory_coast",2008-02-29,0.88,"£/kg"
"brazil",2008-02-29,0.75,"£/kg"
"dollar_bananas",2008-02-22,0.89,"£/kg"
"acp_bananas",2008-02-22,0.83,"£/kg"
"colombia",2008-02-22,1.1,"£/kg"
"costa_rica",2008-02-22,0.93,"£/kg"
"ecuador",2008-02-22,0.99,"£/kg"
"ghana",2008-02-22,0.77,"£/kg"
"ivory_coast",2008-02-22,0.93,"£/kg"
"windward_isles",2008-02-22,0.86,"£/kg"
"dollar_bananas",2008-02-15,0.99,"£/kg"
"acp_bananas",2008-02-15,0.93,"£/kg"
"colombia",2008-02-15,1.21,"£/kg"
"costa_rica",2008-02-15,1.1,"£/kg"
"ecuador",2008-02-15,1.1,"£/kg"
"ivory_coast",2008-02-15,0.99,"£/kg"
"windward_isles",2008-02-15,0.86,"£/kg"
"dollar_bananas",2008-02-08,0.93,"£/kg"
"acp_bananas",2008-02-08,0.9,"£/kg"
"colombia",2008-02-08,0.99,"£/kg"
"costa_rica",2008-02-08,0.99,"£/kg"
"ecuador",2008-02-08,0.95,"£/kg"
"surinam",2008-02-08,0.9,"£/kg"
"dollar_bananas",2008-02-01,0.9,"£/kg"
"acp_bananas",2008-02-01,0.85,"£/kg"
"cameroon",2008-02-01,0.99,"£/kg"
"colombia",2008-02-01,0.99,"£/kg"
"costa_rica",2008-02-01,0.99,"£/kg"
"ecuador",2008-02-01,0.99,"£/kg"
"surinam",2008-02-01,0.77,"£/kg"
"brazil",2008-02-01,0.83,"£/kg"
"dollar_bananas",2008-01-25,1.03,"£/kg"
"acp_bananas",2008-01-25,0.97,"£/kg"
"cameroon",2008-01-25,0.99,"£/kg"
"colombia",2008-01-25,1.21,"£/kg"
"costa_rica",2008-01-25,1.1,"£/kg"
"dominican_republic",2008-01-25,1.06,"£/kg"
"ecuador",2008-01-25,1.21,"£/kg"
"windward_isles",2008-01-25,0.96,"£/kg"
"dollar_bananas",2008-01-18,0.78,"£/kg"
"acp_bananas",2008-01-18,0.71,"£/kg"
"cameroon",2008-01-18,0.71,"£/kg"
"colombia",2008-01-18,0.88,"£/kg"
"costa_rica",2008-01-18,0.88,"£/kg"
"dominican_republic",2008-01-18,0.77,"£/kg"
"ecuador",2008-01-18,0.88,"£/kg"
"honduras",2008-01-18,0.79,"£/kg"
"dollar_bananas",2008-01-11,0.61,"£/kg"
"acp_bananas",2008-01-11,0.54,"£/kg"
"cameroon",2008-01-11,0.66,"£/kg"
"colombia",2008-01-11,0.71,"£/kg"
"costa_rica",2008-01-11,0.71,"£/kg"
"dominican_republic",2008-01-11,0.6,"£/kg"
"ecuador",2008-01-11,0.71,"£/kg"
"panama",2008-01-11,0.6,"£/kg"
"windward_isles",2008-01-11,0.46,"£/kg"
"brazil",2008-01-11,0.65,"£/kg"
"dollar_bananas",2007-12-21,0.5,"£/kg"
"acp_bananas",2007-12-21,0.48,"£/kg"
"colombia",2007-12-21,0.66,"£/kg"
"costa_rica",2007-12-21,0.6,"£/kg"
"dominican_republic",2007-12-21,0.55,"£/kg"
"ecuador",2007-12-21,0.55,"£/kg"
"windward_isles",2007-12-21,0.52,"£/kg"
"brazil",2007-12-21,0.4,"£/kg"
"dollar_bananas",2007-12-14,0.55,"£/kg"
"acp_bananas",2007-12-14,0.52,"£/kg"
"cameroon",2007-12-14,0.55,"£/kg"
"colombia",2007-12-14,0.66,"£/kg"
"costa_rica",2007-12-14,0.68,"£/kg"
"dominican_republic",2007-12-14,0.55,"£/kg"
"ecuador",2007-12-14,0.46,"£/kg"
"windward_isles",2007-12-14,0.52,"£/kg"
"dollar_bananas",2007-12-07,0.58,"£/kg"
"acp_bananas",2007-12-07,0.51,"£/kg"
"colombia",2007-12-07,0.66,"£/kg"
"costa_rica",2007-12-07,0.6,"£/kg"
"dominican_republic",2007-12-07,0.55,"£/kg"
"ecuador",2007-12-07,0.6,"£/kg"
"dollar_bananas",2007-11-30,0.54,"£/kg"
"acp_bananas",2007-11-30,0.46,"£/kg"
"cameroon",2007-11-30,0.55,"£/kg"
"colombia",2007-11-30,0.66,"£/kg"
"costa_rica",2007-11-30,0.6,"£/kg"
"ecuador",2007-11-30,0.6,"£/kg"
"guatemala",2007-11-30,0.51,"£/kg"
"brazil",2007-11-30,0.53,"£/kg"
"dollar_bananas",2007-11-23,0.52,"£/kg"
"acp_bananas",2007-11-23,0.44,"£/kg"
"colombia",2007-11-23,0.55,"£/kg"
"costa_rica",2007-11-23,0.66,"£/kg"
"dominican_republic",2007-11-23,0.55,"£/kg"
"ecuador",2007-11-23,0.57,"£/kg"
"honduras",2007-11-23,0.55,"£/kg"
"windward_isles",2007-11-23,0.45,"£/kg"
"brazil",2007-11-23,0.54,"£/kg"
"dollar_bananas",2007-11-16,0.51,"£/kg"
"acp_bananas",2007-11-16,0.46,"£/kg"
"colombia",2007-11-16,0.57,"£/kg"
"costa_rica",2007-11-16,0.6,"£/kg"
"dominican_republic",2007-11-16,0.48,"£/kg"
"ecuador",2007-11-16,0.57,"£/kg"
"guatemala",2007-11-16,0.52,"£/kg"
"dollar_bananas",2007-11-09,0.54,"£/kg"
"acp_bananas",2007-11-09,0.46,"£/kg"
"colombia",2007-11-09,0.62,"£/kg"
"costa_rica",2007-11-09,0.66,"£/kg"
"dominican_republic",2007-11-09,0.48,"£/kg"
"ecuador",2007-11-09,0.62,"£/kg"
"guatemala",2007-11-09,0.55,"£/kg"
"brazil",2007-11-09,0.54,"£/kg"
"dollar_bananas",2007-11-02,0.54,"£/kg"
"acp_bananas",2007-11-02,0.46,"£/kg"
"colombia",2007-11-02,0.66,"£/kg"
"costa_rica",2007-11-02,0.64,"£/kg"
"dominican_republic",2007-11-02,0.48,"£/kg"
"ecuador",2007-11-02,0.55,"£/kg"
"dollar_bananas",2007-10-26,0.53,"£/kg"
"acp_bananas",2007-10-26,0.54,"£/kg"
"belize",2007-10-26,0.6,"£/kg"
"colombia",2007-10-26,0.6,"£/kg"
"costa_rica",2007-10-26,0.6,"£/kg"
"dominican_republic",2007-10-26,0.6,"£/kg"
"ecuador",2007-10-26,0.6,"£/kg"
"dollar_bananas",2007-10-19,0.59,"£/kg"
"acp_bananas",2007-10-19,0.53,"£/kg"
"colombia",2007-10-19,0.75,"£/kg"
"costa_rica",2007-10-19,0.62,"£/kg"
"dominican_republic",2007-10-19,0.6,"£/kg"
"ecuador",2007-10-19,0.62,"£/kg"
"brazil",2007-10-19,0.6,"£/kg"
"dollar_bananas",2007-10-12,0.6,"£/kg"
"acp_bananas",2007-10-12,0.59,"£/kg"
"colombia",2007-10-12,0.71,"£/kg"
"costa_rica",2007-10-12,0.71,"£/kg"
"dominican_republic",2007-10-12,0.66,"£/kg"
"ecuador",2007-10-12,0.71,"£/kg"
"dollar_bananas",2007-10-05,0.57,"£/kg"
"acp_bananas",2007-10-05,0.68,"£/kg"
"colombia",2007-10-05,0.66,"£/kg"
"costa_rica",2007-10-05,0.6,"£/kg"
"dominican_republic",2007-10-05,0.71,"£/kg"
"ecuador",2007-10-05,0.66,"£/kg"
"dollar_bananas",2007-09-28,0.61,"£/kg"
"acp_bananas",2007-09-28,0.6,"£/kg"
"colombia",2007-09-28,0.66,"£/kg"
"costa_rica",2007-09-28,0.66,"£/kg"
"dominican_republic",2007-09-28,0.66,"£/kg"
"ecuador",2007-09-28,0.66,"£/kg"
"ivory_coast",2007-09-28,0.66,"£/kg"
"dollar_bananas",2007-09-21,0.66,"£/kg"
"acp_bananas",2007-09-21,0.64,"£/kg"
"colombia",2007-09-21,0.73,"£/kg"
"costa_rica",2007-09-21,0.68,"£/kg"
"dominican_republic",2007-09-21,0.68,"£/kg"
"ecuador",2007-09-21,0.68,"£/kg"
"honduras",2007-09-21,0.73,"£/kg"
"dollar_bananas",2007-09-14,0.7,"£/kg"
"acp_bananas",2007-09-14,0.57,"£/kg"
"colombia",2007-09-14,0.73,"£/kg"
"costa_rica",2007-09-14,0.73,"£/kg"
"dominican_republic",2007-09-14,0.66,"£/kg"
"ecuador",2007-09-14,0.73,"£/kg"
"surinam",2007-09-14,0.5,"£/kg"
"brazil",2007-09-14,0.71,"£/kg"
"dollar_bananas",2007-09-07,0.69,"£/kg"
"acp_bananas",2007-09-07,0.68,"£/kg"
"cameroon",2007-09-07,0.68,"£/kg"
"colombia",2007-09-07,0.71,"£/kg"
"costa_rica",2007-09-07,0.71,"£/kg"
"dominican_republic",2007-09-07,0.66,"£/kg"
"ecuador",2007-09-07,0.73,"£/kg"
"ivory_coast",2007-09-07,0.68,"£/kg"
"dollar_bananas",2007-08-31,0.61,"£/kg"
"acp_bananas",2007-08-31,0.59,"£/kg"
"eu_bananas",2007-08-31,0.57,"£/kg"
"cameroon",2007-08-31,0.66,"£/kg"
"colombia",2007-08-31,0.68,"£/kg"
"costa_rica",2007-08-31,0.68,"£/kg"
"dominican_republic",2007-08-31,0.68,"£/kg"
"ecuador",2007-08-31,0.68,"£/kg"
"martinique",2007-08-31,0.6,"£/kg"
"windward_isles",2007-08-31,0.52,"£/kg"
"brazil",2007-08-31,0.62,"£/kg"
"dollar_bananas",2007-08-24,0.57,"£/kg"
"acp_bananas",2007-08-24,0.56,"£/kg"
"belize",2007-08-24,0.57,"£/kg"
"cameroon",2007-08-24,0.6,"£/kg"
"colombia",2007-08-24,0.64,"£/kg"
"costa_rica",2007-08-24,0.64,"£/kg"
"dominican_republic",2007-08-24,0.62,"£/kg"
"ecuador",2007-08-24,0.6,"£/kg"
"windward_isles",2007-08-24,0.52,"£/kg"
"guatemala",2007-08-24,0.53,"£/kg"
"dollar_bananas",2007-08-17,0.58,"£/kg"
"acp_bananas",2007-08-17,0.56,"£/kg"
"eu_bananas",2007-08-17,0.55,"£/kg"
"cameroon",2007-08-17,0.6,"£/kg"
"colombia",2007-08-17,0.66,"£/kg"
"costa_rica",2007-08-17,0.6,"£/kg"
"dominican_republic",2007-08-17,0.62,"£/kg"
"ecuador",2007-08-17,0.6,"£/kg"
"martinique",2007-08-17,0.55,"£/kg"
"windward_isles",2007-08-17,0.56,"£/kg"
"brazil",2007-08-17,0.6,"£/kg"
"dollar_bananas",2007-08-10,0.58,"£/kg"
"acp_bananas",2007-08-10,0.57,"£/kg"
"cameroon",2007-08-10,0.6,"£/kg"
"colombia",2007-08-10,0.62,"£/kg"
"costa_rica",2007-08-10,0.62,"£/kg"
"dominican_republic",2007-08-10,0.62,"£/kg"
"ecuador",2007-08-10,0.6,"£/kg"
"brazil",2007-08-10,0.57,"£/kg"
"dollar_bananas",2007-08-03,0.55,"£/kg"
"acp_bananas",2007-08-03,0.54,"£/kg"
"belize",2007-08-03,0.55,"£/kg"
"cameroon",2007-08-03,0.6,"£/kg"
"colombia",2007-08-03,0.71,"£/kg"
"costa_rica",2007-08-03,0.6,"£/kg"
"dominican_republic",2007-08-03,0.6,"£/kg"
"ecuador",2007-08-03,0.6,"£/kg"
"honduras",2007-08-03,0.55,"£/kg"
"jamaica",2007-08-03,0.55,"£/kg"
"windward_isles",2007-08-03,0.51,"£/kg"
"venezuela",2007-08-03,0.56,"£/kg"
"brazil",2007-08-03,0.52,"£/kg"
"dollar_bananas",2007-07-27,0.52,"£/kg"
"acp_bananas",2007-07-27,0.49,"£/kg"
"cameroon",2007-07-27,0.55,"£/kg"
"colombia",2007-07-27,0.66,"£/kg"
"costa_rica",2007-07-27,0.6,"£/kg"
"dominican_republic",2007-07-27,0.55,"£/kg"
"ecuador",2007-07-27,0.55,"£/kg"
"honduras",2007-07-27,0.55,"£/kg"
"jamaica",2007-07-27,0.48,"£/kg"
"windward_isles",2007-07-27,0.47,"£/kg"
"dollar_bananas",2007-07-20,0.57,"£/kg"
"acp_bananas",2007-07-20,0.49,"£/kg"
"cameroon",2007-07-20,0.55,"£/kg"
"colombia",2007-07-20,0.66,"£/kg"
"costa_rica",2007-07-20,0.66,"£/kg"
"dominican_republic",2007-07-20,0.55,"£/kg"
"ecuador",2007-07-20,0.55,"£/kg"
"windward_isles",2007-07-20,0.47,"£/kg"
"dollar_bananas",2007-07-13,0.57,"£/kg"
"acp_bananas",2007-07-13,0.49,"£/kg"
"cameroon",2007-07-13,0.55,"£/kg"
"colombia",2007-07-13,0.66,"£/kg"
"costa_rica",2007-07-13,0.62,"£/kg"
"dominican_republic",2007-07-13,0.55,"£/kg"
"ecuador",2007-07-13,0.62,"£/kg"
"windward_isles",2007-07-13,0.46,"£/kg"
"dollar_bananas",2007-07-06,0.54,"£/kg"
"acp_bananas",2007-07-06,0.49,"£/kg"
"cameroon",2007-07-06,0.55,"£/kg"
"colombia",2007-07-06,0.66,"£/kg"
"costa_rica",2007-07-06,0.6,"£/kg"
"dominican_republic",2007-07-06,0.6,"£/kg"
"ecuador",2007-07-06,0.55,"£/kg"
"jamaica",2007-07-06,0.48,"£/kg"
"windward_isles",2007-07-06,0.46,"£/kg"
"brazil",2007-07-06,0.53,"£/kg"
"dollar_bananas",2007-06-29,0.58,"£/kg"
"acp_bananas",2007-06-29,0.53,"£/kg"
"cameroon",2007-06-29,0.66,"£/kg"
"colombia",2007-06-29,0.71,"£/kg"
"costa_rica",2007-06-29,0.62,"£/kg"
"dominican_republic",2007-06-29,0.6,"£/kg"
"honduras",2007-06-29,0.64,"£/kg"
"jamaica",2007-06-29,0.55,"£/kg"
"windward_isles",2007-06-29,0.51,"£/kg"
"dollar_bananas",2007-06-22,0.58,"£/kg"
"acp_bananas",2007-06-22,0.49,"£/kg"
"eu_bananas",2007-06-22,0.52,"£/kg"
"cameroon",2007-06-22,0.55,"£/kg"
"colombia",2007-06-22,0.66,"£/kg"
"costa_rica",2007-06-22,0.6,"£/kg"
"dominican_republic",2007-06-22,0.55,"£/kg"
"ecuador",2007-06-22,0.6,"£/kg"
"martinique",2007-06-22,0.55,"£/kg"
"windward_isles",2007-06-22,0.49,"£/kg"
"dollar_bananas",2007-06-15,0.59,"£/kg"
"acp_bananas",2007-06-15,0.5,"£/kg"
"eu_bananas",2007-06-15,0.52,"£/kg"
"cameroon",2007-06-15,0.55,"£/kg"
"colombia",2007-06-15,0.66,"£/kg"
"costa_rica",2007-06-15,0.66,"£/kg"
"dominican_republic",2007-06-15,0.48,"£/kg"
"ecuador",2007-06-15,0.6,"£/kg"
"martinique",2007-06-15,0.55,"£/kg"
"windward_isles",2007-06-15,0.55,"£/kg"
"brazil",2007-06-15,0.57,"£/kg"
"dollar_bananas",2007-06-08,0.61,"£/kg"
"acp_bananas",2007-06-08,0.48,"£/kg"
"cameroon",2007-06-08,0.48,"£/kg"
"colombia",2007-06-08,0.66,"£/kg"
"costa_rica",2007-06-08,0.66,"£/kg"
"dominican_republic",2007-06-08,0.48,"£/kg"
"ecuador",2007-06-08,0.66,"£/kg"
"windward_isles",2007-06-08,0.53,"£/kg"
"dollar_bananas",2007-06-01,0.6,"£/kg"
"acp_bananas",2007-06-01,0.54,"£/kg"
"cameroon",2007-06-01,0.6,"£/kg"
"colombia",2007-06-01,0.66,"£/kg"
"costa_rica",2007-06-01,0.66,"£/kg"
"dominican_republic",2007-06-01,0.6,"£/kg"
"ecuador",2007-06-01,0.66,"£/kg"
"windward_isles",2007-06-01,0.56,"£/kg"
"venezuela",2007-06-01,0.63,"£/kg"
"brazil",2007-06-01,0.57,"£/kg"
"dollar_bananas",2007-05-25,0.59,"£/kg"
"acp_bananas",2007-05-25,0.54,"£/kg"
"belize",2007-05-25,0.66,"£/kg"
"cameroon",2007-05-25,0.55,"£/kg"
"colombia",2007-05-25,0.71,"£/kg"
"costa_rica",2007-05-25,0.6,"£/kg"
"dominican_republic",2007-05-25,0.57,"£/kg"
"ecuador",2007-05-25,0.66,"£/kg"
"windward_isles",2007-05-25,0.56,"£/kg"
"dollar_bananas",2007-05-18,0.59,"£/kg"
"acp_bananas",2007-05-18,0.54,"£/kg"
"cameroon",2007-05-18,0.66,"£/kg"
"colombia",2007-05-18,0.66,"£/kg"
"costa_rica",2007-05-18,0.6,"£/kg"
"dominican_republic",2007-05-18,0.55,"£/kg"
"ecuador",2007-05-18,0.66,"£/kg"
"dollar_bananas",2007-05-11,0.6,"£/kg"
"acp_bananas",2007-05-11,0.56,"£/kg"
"cameroon",2007-05-11,0.6,"£/kg"
"colombia",2007-05-11,0.71,"£/kg"
"costa_rica",2007-05-11,0.68,"£/kg"
"dominican_republic",2007-05-11,0.6,"£/kg"
"ecuador",2007-05-11,0.68,"£/kg"
"venezuela",2007-05-11,0.61,"£/kg"
"dollar_bananas",2007-05-04,0.6,"£/kg"
"acp_bananas",2007-05-04,0.55,"£/kg"
"belize",2007-05-04,0.66,"£/kg"
"cameroon",2007-05-04,0.6,"£/kg"
"colombia",2007-05-04,0.66,"£/kg"
"costa_rica",2007-05-04,0.71,"£/kg"
"dominican_republic",2007-05-04,0.6,"£/kg"
"ecuador",2007-05-04,0.68,"£/kg"
"windward_isles",2007-05-04,0.51,"£/kg"
"brazil",2007-05-04,0.55,"£/kg"
"dollar_bananas",2007-04-27,0.62,"£/kg"
"acp_bananas",2007-04-27,0.61,"£/kg"
"belize",2007-04-27,0.66,"£/kg"
"cameroon",2007-04-27,0.66,"£/kg"
"colombia",2007-04-27,0.66,"£/kg"
"costa_rica",2007-04-27,0.71,"£/kg"
"dominican_republic",2007-04-27,0.6,"£/kg"
"ecuador",2007-04-27,0.68,"£/kg"
"windward_isles",2007-04-27,0.55,"£/kg"
"brazil",2007-04-27,0.61,"£/kg"
"dollar_bananas",2007-04-20,0.61,"£/kg"
"acp_bananas",2007-04-20,0.54,"£/kg"
"eu_bananas",2007-04-20,0.52,"£/kg"
"cameroon",2007-04-20,0.64,"£/kg"
"colombia",2007-04-20,0.71,"£/kg"
"costa_rica",2007-04-20,0.73,"£/kg"
"dominican_republic",2007-04-20,0.66,"£/kg"
"ecuador",2007-04-20,0.62,"£/kg"
"martinique",2007-04-20,0.55,"£/kg"
"windward_isles",2007-04-20,0.49,"£/kg"
"brazil",2007-04-20,0.61,"£/kg"
"dollar_bananas",2007-04-13,0.61,"£/kg"
"acp_bananas",2007-04-13,0.56,"£/kg"
"cameroon",2007-04-13,0.6,"£/kg"
"colombia",2007-04-13,0.66,"£/kg"
"costa_rica",2007-04-13,0.73,"£/kg"
"dominican_republic",2007-04-13,0.66,"£/kg"
"ecuador",2007-04-13,0.62,"£/kg"
"windward_isles",2007-04-13,0.54,"£/kg"
"dollar_bananas",2007-04-06,0.61,"£/kg"
"acp_bananas",2007-04-06,0.56,"£/kg"
"eu_bananas",2007-04-06,0.52,"£/kg"
"belize",2007-04-06,0.64,"£/kg"
"cameroon",2007-04-06,0.62,"£/kg"
"colombia",2007-04-06,0.66,"£/kg"
"costa_rica",2007-04-06,0.75,"£/kg"
"dominican_republic",2007-04-06,0.64,"£/kg"
"ecuador",2007-04-06,0.66,"£/kg"
"martinique",2007-04-06,0.55,"£/kg"
"windward_isles",2007-04-06,0.56,"£/kg"
"brazil",2007-04-06,0.61,"£/kg"
"dollar_bananas",2007-03-30,0.62,"£/kg"
"acp_bananas",2007-03-30,0.59,"£/kg"
"cameroon",2007-03-30,0.66,"£/kg"
"colombia",2007-03-30,0.71,"£/kg"
"costa_rica",2007-03-30,0.68,"£/kg"
"dominican_republic",2007-03-30,0.55,"£/kg"
"ecuador",2007-03-30,0.68,"£/kg"
"windward_isles",2007-03-30,0.59,"£/kg"
"brazil",2007-03-30,0.58,"£/kg"
"dollar_bananas",2007-03-23,0.55,"£/kg"
"acp_bananas",2007-03-23,0.53,"£/kg"
"cameroon",2007-03-23,0.66,"£/kg"
"colombia",2007-03-23,0.66,"£/kg"
"costa_rica",2007-03-23,0.55,"£/kg"
"dominican_republic",2007-03-23,0.55,"£/kg"
"ecuador",2007-03-23,0.66,"£/kg"
"windward_isles",2007-03-23,0.52,"£/kg"
"brazil",2007-03-23,0.53,"£/kg"
"dollar_bananas",2007-03-16,0.56,"£/kg"
"acp_bananas",2007-03-16,0.54,"£/kg"
"cameroon",2007-03-16,0.62,"£/kg"
"colombia",2007-03-16,0.62,"£/kg"
"costa_rica",2007-03-16,0.62,"£/kg"
"dominican_republic",2007-03-16,0.55,"£/kg"
"ecuador",2007-03-16,0.62,"£/kg"
"windward_isles",2007-03-16,0.52,"£/kg"
"brazil",2007-03-16,0.54,"£/kg"
"dollar_bananas",2007-03-09,0.62,"£/kg"
"acp_bananas",2007-03-09,0.52,"£/kg"
"cameroon",2007-03-09,0.57,"£/kg"
"colombia",2007-03-09,0.66,"£/kg"
"costa_rica",2007-03-09,0.75,"£/kg"
"dominican_republic",2007-03-09,0.55,"£/kg"
"ecuador",2007-03-09,0.62,"£/kg"
"windward_isles",2007-03-09,0.52,"£/kg"
"brazil",2007-03-09,0.61,"£/kg"
"dollar_bananas",2007-03-02,0.56,"£/kg"
"acp_bananas",2007-03-02,0.54,"£/kg"
"belize",2007-03-02,0.64,"£/kg"
"cameroon",2007-03-02,0.68,"£/kg"
"colombia",2007-03-02,0.66,"£/kg"
"costa_rica",2007-03-02,0.55,"£/kg"
"dominican_republic",2007-03-02,0.55,"£/kg"
"ecuador",2007-03-02,0.57,"£/kg"
"windward_isles",2007-03-02,0.52,"£/kg"
"brazil",2007-03-02,0.52,"£/kg"
"dollar_bananas",2007-02-23,0.58,"£/kg"
"acp_bananas",2007-02-23,0.58,"£/kg"
"cameroon",2007-02-23,0.62,"£/kg"
"colombia",2007-02-23,0.64,"£/kg"
"costa_rica",2007-02-23,0.62,"£/kg"
"dominican_republic",2007-02-23,0.6,"£/kg"
"ecuador",2007-02-23,0.62,"£/kg"
"ghana",2007-02-23,0.62,"£/kg"
"windward_isles",2007-02-23,0.58,"£/kg"
"brazil",2007-02-23,0.53,"£/kg"
"dollar_bananas",2007-02-16,0.63,"£/kg"
"acp_bananas",2007-02-16,0.54,"£/kg"
"colombia",2007-02-16,0.66,"£/kg"
"costa_rica",2007-02-16,0.66,"£/kg"
"dominican_republic",2007-02-16,0.55,"£/kg"
"ecuador",2007-02-16,0.66,"£/kg"
"windward_isles",2007-02-16,0.62,"£/kg"
"brazil",2007-02-16,0.64,"£/kg"
"dollar_bananas",2007-02-09,0.64,"£/kg"
"acp_bananas",2007-02-09,0.54,"£/kg"
"cameroon",2007-02-09,0.6,"£/kg"
"colombia",2007-02-09,0.71,"£/kg"
"costa_rica",2007-02-09,0.77,"£/kg"
"dominican_republic",2007-02-09,0.6,"£/kg"
"ecuador",2007-02-09,0.73,"£/kg"
"windward_isles",2007-02-09,0.52,"£/kg"
"dollar_bananas",2007-02-02,0.69,"£/kg"
"acp_bananas",2007-02-02,0.65,"£/kg"
"cameroon",2007-02-02,0.73,"£/kg"
"colombia",2007-02-02,0.77,"£/kg"
"costa_rica",2007-02-02,0.77,"£/kg"
"dominican_republic",2007-02-02,0.62,"£/kg"
"ecuador",2007-02-02,0.75,"£/kg"
"panama",2007-02-02,0.77,"£/kg"
"windward_isles",2007-02-02,0.64,"£/kg"
"brazil",2007-02-02,0.66,"£/kg"
"dollar_bananas",2007-01-26,0.72,"£/kg"
"acp_bananas",2007-01-26,0.67,"£/kg"
"cameroon",2007-01-26,0.66,"£/kg"
"colombia",2007-01-26,0.75,"£/kg"
"costa_rica",2007-01-26,0.82,"£/kg"
"dominican_republic",2007-01-26,0.71,"£/kg"
